ActivitySourceName,Activity,SectorSourceName,Sector,SectorType
USDA_CoA_Cropland_CEDA,1111A0,NAICS_2017_Code,111110,
USDA_CoA_Cropland_CEDA,1111A0,NAICS_2017_Code,111120,
USDA_CoA_Cropland_CEDA,1111B0,NAICS_2017_Code,111130,
USDA_CoA_Cropland_CEDA,1111B0,NAICS_2017_Code,111140,
USDA_CoA_Cropland_CEDA,1111B0,NAICS_2017_Code,111150,
USDA_CoA_Cropland_CEDA,1111B0,NAICS_2017_Code,111160,
USDA_CoA_Cropland_CEDA,1111B0,NAICS_2017_Code,11119,
USDA_CoA_Cropland_CEDA,111200,NAICS_2017_Code,11121,
USDA_CoA_Cropland_CEDA,111300,NAICS_2017_Code,1113,
USDA_CoA_Cropland_CEDA,111900,NAICS_2017_Code,1119,
